INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-10-01T07:00:00-00:00,2022-10-01T08:00:00-00:00,2022-10-01,1,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T18:00:00-00:00,2022-10-01T19:00:00-00:00,2022-10-01,12,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-02T06:00:00-00:00,2022-10-02T07:00:00-00:00,2022-10-01,24,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T15:00:00-00:00,2022-10-01T16:00:00-00:00,2022-10-01,9,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T19:00:00-00:00,2022-10-01T20:00:00-00:00,2022-10-01,13,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T09:00:00-00:00,2022-10-01T10:00:00-00:00,2022-10-01,3,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T23:00:00-00:00,2022-10-02T00:00:00-00:00,2022-10-01,17,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-02T05:00:00-00:00,2022-10-02T06:00:00-00:00,2022-10-01,23,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-02T03:00:00-00:00,2022-10-02T04:00:00-00:00,2022-10-01,21,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T21:00:00-00:00,2022-10-01T22:00:00-00:00,2022-10-01,15,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T16:00:00-00:00,2022-10-01T17:00:00-00:00,2022-10-01,10,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-02T04:00:00-00:00,2022-10-02T05:00:00-00:00,2022-10-01,22,0,DAVIS_1_N030,DAVIS_1_N030,DAVIS_1_N030,DAM,MGHG,LMP_GHG_PRC,DAVIS_1_N030,ALL,1,0,5
2022-10-01T12:00:00-00:00,2022-10-01T13:00:00-00:00,2022-10-01,6,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,56.89836,6
2022-10-02T00:00:00-00:00,2022-10-02T01:00:00-00:00,2022-10-01,18,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,65.94232,6
2022-10-01T20:00:00-00:00,2022-10-01T21:00:00-00:00,2022-10-01,14,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,37.15531,6
2022-10-01T10:00:00-00:00,2022-10-01T11:00:00-00:00,2022-10-01,4,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,55.35423,6
2022-10-01T17:00:00-00:00,2022-10-01T18:00:00-00:00,2022-10-01,11,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,30.30508,6
2022-10-02T01:00:00-00:00,2022-10-02T02:00:00-00:00,2022-10-01,19,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,76.96051,6
2022-10-01T09:00:00-00:00,2022-10-01T10:00:00-00:00,2022-10-01,3,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,56.82242,6
2022-10-02T04:00:00-00:00,2022-10-02T05:00:00-00:00,2022-10-01,22,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,67.77402,6
2022-10-01T08:00:00-00:00,2022-10-01T09:00:00-00:00,2022-10-01,2,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,58.65609,6
2022-10-01T15:00:00-00:00,2022-10-01T16:00:00-00:00,2022-10-01,9,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,41.46717,6
2022-10-01T22:00:00-00:00,2022-10-01T23:00:00-00:00,2022-10-01,16,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,45.67612,6
2022-10-01T18:00:00-00:00,2022-10-01T19:00:00-00:00,2022-10-01,12,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,30.33183,6
2022-10-02T03:00:00-00:00,2022-10-02T04:00:00-00:00,2022-10-01,21,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,69.10849,6
2022-10-02T05:00:00-00:00,2022-10-02T06:00:00-00:00,2022-10-01,23,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,65.55063,6
2022-10-02T06:00:00-00:00,2022-10-02T07:00:00-00:00,2022-10-01,24,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,60.77255,6
2022-10-01T13:00:00-00:00,2022-10-01T14:00:00-00:00,2022-10-01,7,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,63.75395,6
2022-10-01T16:00:00-00:00,2022-10-01T17:00:00-00:00,2022-10-01,10,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,33.6321,6
2022-10-01T07:00:00-00:00,2022-10-01T08:00:00-00:00,2022-10-01,1,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,61.11204,6
2022-10-01T11:00:00-00:00,2022-10-01T12:00:00-00:00,2022-10-01,5,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,55.57115,6
2022-10-02T02:00:00-00:00,2022-10-02T03:00:00-00:00,2022-10-01,20,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,72.34768,6
2022-10-01T19:00:00-00:00,2022-10-01T20:00:00-00:00,2022-10-01,13,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,32.80817,6
2022-10-01T21:00:00-00:00,2022-10-01T22:00:00-00:00,2022-10-01,15,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,42.18467,6
2022-10-01T23:00:00-00:00,2022-10-02T00:00:00-00:00,2022-10-01,17,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,48.70633,6
2022-10-01T14:00:00-00:00,2022-10-01T15:00:00-00:00,2022-10-01,8,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,LMP,LMP_PRC,FAR_SUB_LNODEOND,ALL,1,53.34435,6
2022-10-01T12:00:00-00:00,2022-10-01T13:00:00-00:00,2022-10-01,6,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T07:00:00-00:00,2022-10-01T08:00:00-00:00,2022-10-01,1,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T09:00:00-00:00,2022-10-01T10:00:00-00:00,2022-10-01,3,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T15:00:00-00:00,2022-10-01T16:00:00-00:00,2022-10-01,9,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T16:00:00-00:00,2022-10-01T17:00:00-00:00,2022-10-01,10,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T17:00:00-00:00,2022-10-01T18:00:00-00:00,2022-10-01,11,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T19:00:00-00:00,2022-10-01T20:00:00-00:00,2022-10-01,13,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T02:00:00-00:00,2022-10-02T03:00:00-00:00,2022-10-01,20,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T06:00:00-00:00,2022-10-02T07:00:00-00:00,2022-10-01,24,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T22:00:00-00:00,2022-10-01T23:00:00-00:00,2022-10-01,16,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T23:00:00-00:00,2022-10-02T00:00:00-00:00,2022-10-01,17,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T01:00:00-00:00,2022-10-02T02:00:00-00:00,2022-10-01,19,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T11:00:00-00:00,2022-10-01T12:00:00-00:00,2022-10-01,5,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T13:00:00-00:00,2022-10-01T14:00:00-00:00,2022-10-01,7,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T03:00:00-00:00,2022-10-02T04:00:00-00:00,2022-10-01,21,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T04:00:00-00:00,2022-10-02T05:00:00-00:00,2022-10-01,22,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T10:00:00-00:00,2022-10-01T11:00:00-00:00,2022-10-01,4,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T14:00:00-00:00,2022-10-01T15:00:00-00:00,2022-10-01,8,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T21:00:00-00:00,2022-10-01T22:00:00-00:00,2022-10-01,15,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T00:00:00-00:00,2022-10-02T01:00:00-00:00,2022-10-01,18,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T05:00:00-00:00,2022-10-02T06:00:00-00:00,2022-10-01,23,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T20:00:00-00:00,2022-10-01T21:00:00-00:00,2022-10-01,14,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T08:00:00-00:00,2022-10-01T09:00:00-00:00,2022-10-01,2,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-01T18:00:00-00:00,2022-10-01T19:00:00-00:00,2022-10-01,12,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCC,LMP_CONG_PRC,FAR_SUB_LNODEOND,ALL,1,0,7
2022-10-02T06:00:00-00:00,2022-10-02T07:00:00-00:00,2022-10-01,24,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,62.5747,8
2022-10-01T15:00:00-00:00,2022-10-01T16:00:00-00:00,2022-10-01,9,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,43.5488,8
2022-10-01T19:00:00-00:00,2022-10-01T20:00:00-00:00,2022-10-01,13,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,34.17874,8
2022-10-02T00:00:00-00:00,2022-10-02T01:00:00-00:00,2022-10-01,18,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,68.00281,8
2022-10-01T08:00:00-00:00,2022-10-01T09:00:00-00:00,2022-10-01,2,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,60.72059,8
2022-10-01T07:00:00-00:00,2022-10-01T08:00:00-00:00,2022-10-01,1,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,62.97613,8
2022-10-01T14:00:00-00:00,2022-10-01T15:00:00-00:00,2022-10-01,8,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,55.78202,8
2022-10-01T12:00:00-00:00,2022-10-01T13:00:00-00:00,2022-10-01,6,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,58.9926,8
2022-10-01T16:00:00-00:00,2022-10-01T17:00:00-00:00,2022-10-01,10,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,35.33897,8
2022-10-02T03:00:00-00:00,2022-10-02T04:00:00-00:00,2022-10-01,21,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,71.35621,8
2022-10-01T13:00:00-00:00,2022-10-01T14:00:00-00:00,2022-10-01,7,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,65.65803,8
2022-10-01T21:00:00-00:00,2022-10-01T22:00:00-00:00,2022-10-01,15,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,43.7782,8
2022-10-01T11:00:00-00:00,2022-10-01T12:00:00-00:00,2022-10-01,5,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,57.62849,8
2022-10-01T22:00:00-00:00,2022-10-01T23:00:00-00:00,2022-10-01,16,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,47.34258,8
2022-10-02T04:00:00-00:00,2022-10-02T05:00:00-00:00,2022-10-01,22,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,69.70484,8
2022-10-01T17:00:00-00:00,2022-10-01T18:00:00-00:00,2022-10-01,11,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,31.8197,8
2022-10-01T20:00:00-00:00,2022-10-01T21:00:00-00:00,2022-10-01,14,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,38.56285,8
2022-10-01T10:00:00-00:00,2022-10-01T11:00:00-00:00,2022-10-01,4,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,57.34406,8
2022-10-01T09:00:00-00:00,2022-10-01T10:00:00-00:00,2022-10-01,3,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,58.85284,8
2022-10-01T18:00:00-00:00,2022-10-01T19:00:00-00:00,2022-10-01,12,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,31.72122,8
2022-10-02T05:00:00-00:00,2022-10-02T06:00:00-00:00,2022-10-01,23,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,67.23141,8
2022-10-02T02:00:00-00:00,2022-10-02T03:00:00-00:00,2022-10-01,20,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,74.87083,8
2022-10-01T23:00:00-00:00,2022-10-02T00:00:00-00:00,2022-10-01,17,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,50.62501,8
2022-10-02T01:00:00-00:00,2022-10-02T02:00:00-00:00,2022-10-01,19,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCE,LMP_ENE_PRC,FAR_SUB_LNODEOND,ALL,1,79.77663,8
2022-10-01T11:00:00-00:00,2022-10-01T12:00:00-00:00,2022-10-01,5,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.05734,9
2022-10-01T23:00:00-00:00,2022-10-02T00:00:00-00:00,2022-10-01,17,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.91869,9
2022-10-01T17:00:00-00:00,2022-10-01T18:00:00-00:00,2022-10-01,11,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.51462,9
2022-10-02T05:00:00-00:00,2022-10-02T06:00:00-00:00,2022-10-01,23,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.68079,9
2022-10-02T04:00:00-00:00,2022-10-02T05:00:00-00:00,2022-10-01,22,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.93082,9
2022-10-01T21:00:00-00:00,2022-10-01T22:00:00-00:00,2022-10-01,15,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.59353,9
2022-10-01T20:00:00-00:00,2022-10-01T21:00:00-00:00,2022-10-01,14,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.40754,9
2022-10-01T12:00:00-00:00,2022-10-01T13:00:00-00:00,2022-10-01,6,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.09424,9
2022-10-01T09:00:00-00:00,2022-10-01T10:00:00-00:00,2022-10-01,3,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.03042,9
2022-10-02T02:00:00-00:00,2022-10-02T03:00:00-00:00,2022-10-01,20,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.52315,9
2022-10-01T19:00:00-00:00,2022-10-01T20:00:00-00:00,2022-10-01,13,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.37057,9
2022-10-01T16:00:00-00:00,2022-10-01T17:00:00-00:00,2022-10-01,10,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.70687,9
2022-10-01T08:00:00-00:00,2022-10-01T09:00:00-00:00,2022-10-01,2,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.0645,9
2022-10-01T07:00:00-00:00,2022-10-01T08:00:00-00:00,2022-10-01,1,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.86409,9
2022-10-02T03:00:00-00:00,2022-10-02T04:00:00-00:00,2022-10-01,21,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.24772,9
2022-10-01T18:00:00-00:00,2022-10-01T19:00:00-00:00,2022-10-01,12,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.38939,9
2022-10-01T10:00:00-00:00,2022-10-01T11:00:00-00:00,2022-10-01,4,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-1.98984,9
2022-10-02T00:00:00-00:00,2022-10-02T01:00:00-00:00,2022-10-01,18,0,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,FAR_SUB_LNODEOND,DAM,MCL,LMP_LOSS_PRC,FAR_SUB_LNODEOND,ALL,1,-2.06049,9
